order_id,order_date,region,category,product_name,customer_segment,quantity,unit_price,discount,sales,profit
100113,2023-12-30,North America,Furniture,Bookshelf,Small Business,1,370.38,0.1,533.35,157.49
100483,2023-12-30,North America,Furniture,Desk Lamp,Consumer,4,222.73,0.0,1425.46,459.91
100939,2023-12-31,Asia Pacific,Home & Garden,Plant Pot,Consumer,1,61.71,0.15,83.92,31.05
101788,2023-12-31,Latin America,Home & Garden,Candle Set,Consumer,4,25.23,0.2,129.16,24.89
101371,2023-12-31,North America,Electronics,Bluetooth Speaker,Consumer,6,66.66,0.05,607.96,178.61
100120,2023-12-31,North America,Electronics,Laptop Sleeve,Consumer,1,46.26,0.0,74.02,23.53
101626,2023-12-31,Middle East,Office Supplies,Sticky Notes,Corporate,2,9.95,0.05,30.25,13.81
100155,2024-01-01,Middle East,Apparel,Cap,Corporate,4,24.85,0.0,99.39,25.18
100761,2024-01-01,North America,Apparel,Hoodie,Consumer,3,23.05,0.15,58.78,16.16
101499,2024-01-01,Middle East,Home & Garden,Plant Pot,Small Business,5,35.45,0.1,159.55,57.18
100428,2024-01-01,North America,Office Supplies,Stapler,Small Business,2,18.4,0.2,29.45,12.33
100381,2024-01-01,North America,Furniture,Bookshelf,Consumer,3,250.38,0.1,676.03,254.83
101000,2024-01-01,Europe,Electronics,Headphones,Consumer,2,81.45,0.15,138.46,29.04
100627,2024-01-01,North America,Furniture,Desk Lamp,Corporate,7,151.09,0.05,1004.73,434.79
101806,2024-01-02,Europe,Apparel,Running Shoes,Consumer,1,37.27,0.2,29.82,10.87
101522,2024-01-02,Middle East,Furniture,Desk Lamp,Small Business,7,233.56,0.05,1553.19,532.92
100406,2024-01-03,Asia Pacific,Furniture,Desk Lamp,Consumer,5,181.78,0.0,908.91,292.39
100351,2024-01-03,North America,Home & Garden,Plant Pot,Consumer,2,40.13,0.05,76.25,21.52
100536,2024-01-04,North America,Home & Garden,Plant Pot,Consumer,2,41.58,0.15,70.69,20.14
101249,2024-01-04,Asia Pacific,Office Supplies,Notebook Pack,Consumer,4,25.23,0.1,90.82,32.43
100080,2024-01-04,Europe,Furniture,Office Chair,Consumer,4,219.78,0.1,791.22,258.97
101177,2024-01-04,Middle East,Office Supplies,Whiteboard,Consumer,1,15.33,0.0,15.33,5.67
100378,2024-01-05,Asia Pacific,Furniture,Bookshelf,Small Business,5,152.7,0.2,610.81,202.48
100540,2024-01-05,North America,Home & Garden,Garden Tool Set,Consumer,1,33.58,0.1,30.22,7.83
102003,2024-01-05,Asia Pacific,Home & Garden,Garden Tool Set,Consumer,1,41.63,0.0,41.63,10.83
101969,2024-01-06,North America,Apparel,Jacket,Small Business,2,31.61,0.1,56.89,17.61
101344,2024-01-06,Asia Pacific,Apparel,Running Shoes,Consumer,4,38.63,0.05,146.81,52.63
101736,2024-01-07,North America,Furniture,Bookshelf,Consumer,1,283.98,0.0,283.98,74.91
101034,2024-01-07,Asia Pacific,Electronics,Bluetooth Speaker,Small Business,3,62.12,0.0,186.36,77.66
102164,2024-01-08,Middle East,Home & Garden,Plant Pot,Consumer,4,23.61,0.0,94.45,45.78
100649,2024-01-08,Europe,Electronics,Headphones,Corporate,3,76.83,0.0,230.48,89.31
100018,2024-01-09,North America,Electronics,Smartwatch,Consumer,1,74.27,0.0,74.27,32.55
100498,2024-01-09,North America,Office Supplies,Whiteboard,Corporate,4,17.7,0.1,63.72,28.14
101279,2024-01-09,North America,Apparel,Jacket,Corporate,1,45.88,0.0,45.88,22.37
101690,2024-01-09,Latin America,Furniture,Standing Desk,Small Business,1,157.5,0.0,157.5,77.31
100064,2024-01-09,Asia Pacific,Electronics,Wireless Mouse,Corporate,7,111.45,0.05,741.13,205.82
100775,2024-01-10,North America,Home & Garden,Plant Pot,Consumer,7,67.33,0.05,447.71,198.75
100289,2024-01-10,Europe,Furniture,Desk Lamp,Consumer,3,364.59,0.15,929.72,400.04
101184,2024-01-11,Asia Pacific,Office Supplies,Stapler,Consumer,2,15.6,0.05,29.65,13.34
101171,2024-01-11,North America,Home & Garden,Plant Pot,Consumer,5,39.33,0.05,186.81,51.94
100485,2024-01-11,North America,Office Supplies,Pen Set,Consumer,4,18.77,0.0,75.06,32.28
102175,2024-01-11,Europe,Home & Garden,Wall Art,Consumer,6,48.13,0.0,288.76,140.6
101676,2024-01-11,North America,Furniture,Office Chair,Consumer,1,300.71,0.15,255.6,105.53
100995,2024-01-11,Asia Pacific,Apparel,Hoodie,Small Business,6,49.2,0.3,206.66,78.19
100131,2024-01-11,North America,Home & Garden,Throw Blanket,Consumer,1,45.52,0.0,45.52,21.51
102047,2024-01-12,North America,Electronics,Bluetooth Speaker,Small Business,4,128.26,0.0,513.06,178.47
100130,2024-01-12,Asia Pacific,Electronics,Smartwatch,Corporate,6,70.84,0.0,425.05,162.87
101468,2024-01-12,North America,Furniture,Standing Desk,Consumer,7,206.37,0.3,1011.2,171.95
100952,2024-01-12,Europe,Apparel,Jacket,Consumer,1,39.71,0.0,39.71,14.73
101153,2024-01-12,Europe,Apparel,Jacket,Consumer,2,44.96,0.1,80.92,31.12
100260,2024-01-12,Europe,Home & Garden,Wall Art,Consumer,2,37.18,0.15,63.2,14.85
100188,2024-01-13,Europe,Furniture,Office Chair,Consumer,5,247.26,0.0,1236.31,391.92
101505,2024-01-14,Europe,Home & Garden,Throw Blanket,Small Business,1,61.71,0.0,61.71,18.2
101241,2024-01-14,North America,Electronics,Smartwatch,Consumer,2,5.0,0.05,9.5,4.28
100090,2024-01-14,Asia Pacific,Home & Garden,Plant Pot,Small Business,1,47.66,0.1,42.89,15.31
100864,2024-01-15,North America,Office Supplies,Sticky Notes,Corporate,7,14.09,0.0,98.63,24.79
100210,2024-01-15,North America,Home & Garden,Wall Art,Consumer,7,56.18,0.1,353.93,96.26
100312,2024-01-15,Asia Pacific,Home & Garden,Throw Blanket,Consumer,5,42.56,0.1,191.52,79.91
101551,2024-01-15,Asia Pacific,Home & Garden,Throw Blanket,Consumer,1,31.63,0.0,31.63,14.71
100950,2024-01-16,North America,Home & Garden,Throw Blanket,Corporate,4,38.25,0.0,153.0,70.88
102152,2024-01-16,North America,Apparel,Cap,Consumer,2,37.0,0.05,70.29,27.38
100166,2024-01-16,Europe,Electronics,Smartwatch,Corporate,6,77.57,0.1,418.86,164.18
101236,2024-01-17,Europe,Electronics,Smartwatch,Consumer,2,120.11,0.0,240.22,82.64
100839,2024-01-17,Latin America,Apparel,Jacket,Consumer,3,5.0,0.2,12.0,2.49
100526,2024-01-18,Latin America,Furniture,Filing Cabinet,Consumer,4,153.27,0.0,613.08,244.4
100311,2024-01-19,Asia Pacific,Apparel,Running Shoes,Consumer,6,15.12,0.0,90.7,34.0
101627,2024-01-19,Asia Pacific,Furniture,Office Chair,Consumer,1,291.57,0.0,291.57,104.23
101861,2024-01-20,Europe,Office Supplies,Stapler,Consumer,6,20.75,0.2,99.62,29.81
100019,2024-01-21,Asia Pacific,Office Supplies,Notebook Pack,Small Business,3,18.33,0.0,54.98,23.66
100154,2024-01-21,Asia Pacific,Apparel,Cap,Consumer,5,30.12,0.0,150.62,60.53
101625,2024-01-22,North America,Furniture,Standing Desk,Corporate,5,136.75,0.05,649.55,186.72
100831,2024-01-22,Asia Pacific,Home & Garden,Throw Blanket,Small Business,2,33.71,0.0,67.42,22.31
101358,2024-01-22,North America,Furniture,Office Chair,Consumer,3,214.93,0.0,644.78,317.49
100688,2024-01-24,Latin America,Furniture,Desk Lamp,Consumer,2,312.31,0.0,624.61,206.72
102157,2024-01-24,North America,Home & Garden,Candle Set,Small Business,5,47.26,0.05,224.5,75.49
101795,2024-01-24,North America,Electronics,Smartwatch,Consumer,5,23.16,0.05,110.0,45.04
102129,2024-01-25,North America,Apparel,T-Shirt,Consumer,2,35.26,0.0,70.52,21.25
101024,2024-01-26,Europe,Furniture,Desk Lamp,Consumer,1,376.12,0.0,376.12,94.3
100902,2024-01-26,Asia Pacific,Office Supplies,Stapler,Corporate,3,16.32,0.0,48.97,24.26
101622,2024-01-26,Asia Pacific,Apparel,Hoodie,Consumer,4,24.94,0.15,84.81,37.59
101674,2024-01-26,Latin America,Electronics,Laptop Sleeve,Small Business,6,77.15,0.0,462.92,159.44
100251,2024-01-26,Latin America,Furniture,Desk Lamp,Corporate,6,155.71,0.0,934.28,246.03
101930,2024-01-27,Europe,Electronics,Wireless Mouse,Small Business,4,75.24,0.0,300.94,141.66
100028,2024-01-27,Asia Pacific,Electronics,Headphones,Consumer,3,75.23,0.05,214.39,89.76
101560,2024-01-27,Europe,Electronics,Bluetooth Speaker,Corporate,5,96.71,0.05,459.37,152.36
101974,2024-01-27,Asia Pacific,Furniture,Bookshelf,Consumer,4,86.13,0.15,292.86,68.54
101290,2024-01-28,Europe,Office Supplies,Pen Set,Consumer,3,16.69,0.0,50.06,20.6
100013,2024-01-28,Asia Pacific,Furniture,Standing Desk,Consumer,3,225.75,0.0,677.24,252.51
101045,2024-01-28,North America,Furniture,Standing Desk,Corporate,1,196.3,0.15,166.85,42.65
100694,2024-01-29,North America,Furniture,Office Chair,Consumer,7,291.07,0.15,1731.88,589.79
100302,2024-01-30,Europe,Office Supplies,Notebook Pack,Corporate,1,27.55,0.2,22.04,4.5
100671,2024-01-30,North America,Apparel,Hoodie,Small Business,4,38.23,0.15,129.97,40.38
100112,2024-01-31,Asia Pacific,Office Supplies,Notebook Pack,Consumer,4,13.59,0.0,54.37,13.94
101822,2024-01-31,North America,Electronics,Headphones,Consumer,4,72.66,0.05,276.09,104.93
101458,2024-02-01,Latin America,Electronics,Laptop Sleeve,Corporate,1,101.32,0.15,86.12,24.41
101544,2024-02-01,North America,Apparel,Jacket,Consumer,2,40.26,0.1,72.47,19.37
101470,2024-02-02,North America,Furniture,Filing Cabinet,Small Business,3,232.58,0.05,662.86,210.84
100269,2024-02-02,North America,Office Supplies,Whiteboard,Consumer,1,7.82,0.1,7.04,2.79
101122,2024-02-02,Latin America,Apparel,T-Shirt,Consumer,2,37.26,0.1,67.07,15.98
101515,2024-02-03,Europe,Electronics,Smartwatch,Corporate,4,94.2,0.05,357.98,87.64
101433,2024-02-03,North America,Office Supplies,Stapler,Corporate,7,13.79,0.0,96.53,35.31
100435,2024-02-03,North America,Office Supplies,Notebook Pack,Corporate,4,18.09,0.05,68.74,22.06
101824,2024-02-04,North America,Furniture,Standing Desk,Corporate,6,227.64,0.05,1297.52,606.87
101685,2024-02-04,Europe,Office Supplies,Notebook Pack,Consumer,1,16.14,0.0,16.14,4.6
100961,2024-02-04,Europe,Furniture,Filing Cabinet,Consumer,1,313.82,0.05,298.13,108.03
101201,2024-02-04,North America,Apparel,Hoodie,Consumer,2,28.31,0.05,53.8,14.69
100477,2024-02-05,Asia Pacific,Home & Garden,Plant Pot,Corporate,5,43.25,0.05,205.44,92.84
100799,2024-02-05,North America,Office Supplies,Stapler,Small Business,5,27.13,0.05,128.86,40.7
101992,2024-02-05,Asia Pacific,Electronics,Bluetooth Speaker,Consumer,3,40.24,0.1,108.66,42.53
101618,2024-02-05,Asia Pacific,Office Supplies,Pen Set,Corporate,2,15.29,0.0,30.58,12.32
100071,2024-02-05,Europe,Home & Garden,Wall Art,Consumer,2,21.72,0.0,43.44,15.43
100393,2024-02-05,Asia Pacific,Office Supplies,Pen Set,Consumer,4,11.27,0.0,45.09,22.33
101269,2024-02-06,Europe,Home & Garden,Wall Art,Small Business,3,66.48,0.05,189.46,68.59
102137,2024-02-06,North America,Furniture,Desk Lamp,Small Business,1,223.32,0.0,223.32,72.18
101858,2024-02-07,North America,Home & Garden,Candle Set,Corporate,6,29.3,0.0,175.79,44.02
101704,2024-02-07,Latin America,Apparel,T-Shirt,Small Business,6,54.12,0.0,324.73,158.38
101354,2024-02-08,North America,Apparel,T-Shirt,Corporate,5,42.64,0.15,181.21,37.32
101875,2024-02-08,North America,Office Supplies,Pen Set,Consumer,2,13.4,0.0,26.81,12.26
100726,2024-02-09,Asia Pacific,Apparel,Jacket,Consumer,5,37.76,0.1,169.93,50.59
101956,2024-02-09,Europe,Home & Garden,Plant Pot,Consumer,3,43.25,0.1,116.76,47.94
101978,2024-02-09,Latin America,Furniture,Standing Desk,Corporate,1,146.04,0.0,146.04,53.47
100275,2024-02-10,Asia Pacific,Apparel,Jacket,Small Business,2,38.71,0.0,77.42,30.83
101732,2024-02-10,North America,Electronics,Headphones,Consumer,2,107.91,0.0,215.81,87.94
101469,2024-02-10,Asia Pacific,Furniture,Standing Desk,Small Business,1,176.74,0.15,150.23,61.8
101099,2024-02-11,Asia Pacific,Apparel,Running Shoes,Consumer,4,36.84,0.05,139.99,48.15
101695,2024-02-11,Middle East,Electronics,Wireless Mouse,Consumer,3,85.9,0.0,257.71,118.47
100360,2024-02-11,North America,Office Supplies,Notebook Pack,Consumer,3,23.38,0.0,70.13,32.57
101262,2024-02-12,North America,Apparel,Jacket,Corporate,2,34.74,0.3,48.63,10.45
100990,2024-02-13,Asia Pacific,Office Supplies,Whiteboard,Consumer,1,14.41,0.0,14.41,5.99
101926,2024-02-13,Latin America,Apparel,T-Shirt,Consumer,4,26.86,0.1,96.69,35.94
101791,2024-02-15,Middle East,Office Supplies,Whiteboard,Small Business,4,13.47,0.05,51.2,20.67
102165,2024-02-15,North America,Electronics,Laptop Sleeve,Consumer,2,72.1,0.0,144.21,39.39
101370,2024-02-16,Europe,Office Supplies,Stapler,Corporate,2,17.02,0.0,34.05,9.92
100750,2024-02-16,Asia Pacific,Electronics,Bluetooth Speaker,Corporate,7,60.07,0.0,420.52,122.36
100965,2024-02-17,Europe,Office Supplies,Sticky Notes,Corporate,6,25.2,0.0,151.17,72.58
100524,2024-02-17,North America,Apparel,Running Shoes,Consumer,5,52.78,0.0,263.91,69.96
102007,2024-02-18,North America,Apparel,Cap,Small Business,2,41.76,0.05,79.35,21.16
101693,2024-02-18,Europe,Home & Garden,Garden Tool Set,Small Business,5,22.76,0.05,108.13,50.44
100405,2024-02-18,North America,Electronics,Headphones,Consumer,4,87.65,0.05,333.07,115.91
100991,2024-02-18,North America,Furniture,Office Chair,Small Business,3,397.19,0.1,1072.41,376.6
101422,2024-02-19,North America,Electronics,Headphones,Consumer,7,69.77,0.1,439.56,143.63
101940,2024-02-19,Latin America,Office Supplies,Whiteboard,Corporate,3,17.94,0.1,48.43,11.45
100810,2024-02-19,Asia Pacific,Apparel,Cap,Small Business,2,19.19,0.0,38.37,10.63
101013,2024-02-19,Asia Pacific,Furniture,Bookshelf,Consumer,5,208.12,0.0,1040.61,475.59
101591,2024-02-20,Europe,Furniture,Bookshelf,Small Business,2,180.2,0.2,288.32,67.79
100670,2024-02-20,Asia Pacific,Furniture,Standing Desk,Consumer,4,115.58,0.0,462.31,123.93
101219,2024-02-20,Europe,Electronics,Wireless Mouse,Consumer,2,108.21,0.15,183.95,76.92
101174,2024-02-20,North America,Electronics,Wireless Mouse,Small Business,3,70.42,0.15,179.56,50.8
100180,2024-02-21,North America,Electronics,Wireless Mouse,Consumer,2,136.72,0.1,246.1,105.3
101430,2024-02-22,North America,Electronics,Smartwatch,Consumer,3,60.37,0.05,172.06,80.92
102094,2024-02-23,Asia Pacific,Home & Garden,Plant Pot,Consumer,1,44.38,0.2,35.51,10.13
101226,2024-02-23,North America,Apparel,Jacket,Small Business,5,38.54,0.05,183.06,47.42
100470,2024-02-23,North America,Apparel,Jacket,Corporate,2,27.0,0.15,45.89,11.53
100292,2024-02-23,North America,Apparel,Running Shoes,Consumer,6,30.48,0.15,155.47,50.1
100048,2024-02-24,Europe,Office Supplies,Notebook Pack,Consumer,5,14.26,0.15,60.6,15.35
100945,2024-02-24,North America,Electronics,Smartwatch,Consumer,4,154.07,0.1,554.64,127.38
100892,2024-02-24,Europe,Electronics,Smartwatch,Consumer,2,50.42,0.15,85.72,32.63
100936,2024-02-24,Europe,Electronics,Bluetooth Speaker,Consumer,1,60.52,0.0,60.52,16.07
100431,2024-02-24,Asia Pacific,Home & Garden,Garden Tool Set,Consumer,4,35.04,0.15,119.15,49.6
100537,2024-02-24,Europe,Apparel,Cap,Small Business,2,45.19,0.0,90.37,43.93
101212,2024-02-24,Asia Pacific,Electronics,Laptop Sleeve,Consumer,7,110.24,0.05,733.12,211.34
100330,2024-02-25,North America,Office Supplies,Notebook Pack,Corporate,2,18.73,0.0,37.47,12.72
101019,2024-02-25,Europe,Furniture,Desk Lamp,Consumer,4,209.73,0.0,838.93,319.62
101216,2024-02-26,Europe,Office Supplies,Whiteboard,Corporate,2,28.27,0.1,50.89,22.19
101075,2024-02-27,North America,Furniture,Bookshelf,Consumer,5,123.31,0.0,616.56,244.97
100213,2024-02-27,Europe,Office Supplies,Whiteboard,Small Business,5,17.92,0.0,89.59,32.52
102147,2024-02-27,Asia Pacific,Home & Garden,Wall Art,Consumer,1,23.53,0.0,23.53,8.18
101913,2024-02-27,Middle East,Electronics,Laptop Sleeve,Corporate,5,75.12,0.05,356.83,110.38
101021,2024-02-27,Europe,Furniture,Filing Cabinet,Consumer,3,344.7,0.1,930.68,369.6
101654,2024-02-27,Europe,Furniture,Desk Lamp,Small Business,5,261.8,0.0,1309.02,586.9
100651,2024-02-28,North America,Electronics,Bluetooth Speaker,Consumer,4,49.98,0.05,189.92,59.11
101336,2024-02-28,Asia Pacific,Office Supplies,Pen Set,Small Business,4,13.48,0.15,45.84,15.35
100433,2024-02-28,North America,Apparel,Jacket,Consumer,6,33.31,0.3,139.91,43.52
101166,2024-03-01,North America,Furniture,Filing Cabinet,Corporate,2,148.63,0.15,252.68,110.4
101530,2024-03-01,North America,Office Supplies,Notebook Pack,Consumer,7,9.75,0.15,58.04,20.13
100530,2024-03-01,Asia Pacific,Electronics,Bluetooth Speaker,Consumer,7,85.16,0.05,566.32,189.0
101960,2024-03-01,North America,Apparel,T-Shirt,Corporate,5,26.63,0.15,113.17,24.18
100246,2024-03-01,Asia Pacific,Electronics,Bluetooth Speaker,Small Business,2,87.23,0.0,174.45,55.6
100173,2024-03-02,Europe,Home & Garden,Wall Art,Consumer,6,53.3,0.0,319.79,106.06
100436,2024-03-03,Asia Pacific,Home & Garden,Plant Pot,Small Business,2,35.78,0.0,71.55,23.28
101814,2024-03-04,North America,Home & Garden,Candle Set,Consumer,2,30.96,0.3,43.34,13.58
101089,2024-03-05,Latin America,Office Supplies,Sticky Notes,Corporate,7,18.17,0.0,127.22,50.93
101947,2024-03-05,Europe,Office Supplies,Whiteboard,Consumer,2,21.8,0.0,43.59,21.02
101472,2024-03-07,North America,Home & Garden,Candle Set,Corporate,7,30.98,0.0,216.88,74.63
100721,2024-03-07,Asia Pacific,Apparel,Running Shoes,Consumer,1,40.04,0.0,40.04,12.84
101106,2024-03-07,Europe,Electronics,Headphones,Corporate,6,17.38,0.05,99.06,39.85
100747,2024-03-08,Asia Pacific,Home & Garden,Candle Set,Consumer,7,27.12,0.2,151.86,59.42
100914,2024-03-08,Europe,Office Supplies,Whiteboard,Corporate,1,18.11,0.15,15.39,3.32
100353,2024-03-08,Europe,Home & Garden,Garden Tool Set,Consumer,6,60.03,0.1,324.17,147.39
102056,2024-03-09,Europe,Apparel,Jacket,Corporate,1,19.37,0.1,17.43,5.8
101600,2024-03-09,Middle East,Furniture,Standing Desk,Corporate,6,105.63,0.0,633.79,260.43
101160,2024-03-09,North America,Apparel,Cap,Consumer,3,41.83,0.05,119.2,55.55
101968,2024-03-09,North America,Electronics,Laptop Sleeve,Consumer,6,114.13,0.0,684.79,237.75
100947,2024-03-09,North America,Apparel,T-Shirt,Corporate,7,54.62,0.0,382.34,160.16
102055,2024-03-10,Europe,Office Supplies,Notebook Pack,Consumer,1,18.77,0.0,18.77,5.82
100621,2024-03-10,Europe,Furniture,Filing Cabinet,Small Business,5,234.35,0.3,820.22,137.37
100547,2024-03-10,Europe,Furniture,Desk Lamp,Corporate,3,260.58,0.15,664.48,180.24
102059,2024-03-11,North America,Furniture,Standing Desk,Consumer,5,155.39,0.0,776.94,328.21
102100,2024-03-11,Europe,Furniture,Bookshelf,Consumer,3,186.29,0.0,558.87,200.7
101991,2024-03-11,North America,Apparel,Cap,Consumer,2,24.92,0.0,49.83,21.98
101247,2024-03-11,Middle East,Furniture,Filing Cabinet,Small Business,5,120.8,0.05,573.79,265.2
100487,2024-03-11,North America,Furniture,Filing Cabinet,Small Business,3,226.6,0.1,611.81,234.54
101367,2024-03-12,Europe,Furniture,Bookshelf,Consumer,6,235.8,0.1,1273.33,332.86
100464,2024-03-13,Europe,Electronics,Laptop Sleeve,Consumer,7,94.63,0.0,662.4,312.04
100927,2024-03-13,North America,Apparel,Hoodie,Small Business,5,25.51,0.15,108.4,40.85
102063,2024-03-13,North America,Home & Garden,Wall Art,Corporate,2,30.05,0.1,54.09,25.0
101378,2024-03-13,Latin America,Office Supplies,Pen Set,Corporate,7,19.64,0.0,137.51,63.98
102026,2024-03-13,Europe,Apparel,Running Shoes,Small Business,4,25.29,0.1,91.05,35.59
101668,2024-03-13,North America,Electronics,Wireless Mouse,Small Business,4,92.7,0.1,333.74,118.98
102176,2024-03-13,Middle East,Home & Garden,Plant Pot,Consumer,4,51.89,0.1,186.81,74.07
100434,2024-03-14,North America,Furniture,Office Chair,Consumer,1,288.37,0.1,259.53,78.69
100697,2024-03-14,North America,Furniture,Bookshelf,Corporate,3,242.99,0.0,728.97,346.7
100553,2024-03-14,Europe,Electronics,Bluetooth Speaker,Corporate,5,133.97,0.0,669.85,320.22
100133,2024-03-15,Latin America,Apparel,Cap,Small Business,7,36.75,0.1,231.51,79.14
101311,2024-03-16,North America,Apparel,Jacket,Consumer,5,51.51,0.0,257.55,80.35
100823,2024-03-16,Asia Pacific,Furniture,Office Chair,Corporate,7,172.2,0.1,1084.88,346.67
101494,2024-03-16,North America,Electronics,Laptop Sleeve,Consumer,3,84.38,0.05,240.49,88.64
100245,2024-03-16,North America,Furniture,Office Chair,Corporate,6,236.31,0.1,1276.06,300.89
100490,2024-03-16,North America,Home & Garden,Throw Blanket,Consumer,4,22.86,0.1,82.3,27.67
100745,2024-03-17,North America,Office Supplies,Sticky Notes,Consumer,4,8.78,0.1,31.6,9.65
101845,2024-03-17,North America,Apparel,Cap,Consumer,2,41.58,0.1,74.85,26.06
101255,2024-03-17,North America,Apparel,Jacket,Consumer,4,36.3,0.15,123.42,38.11
100266,2024-03-18,North America,Home & Garden,Garden Tool Set,Consumer,3,48.96,0.05,139.53,39.68
101274,2024-03-18,Europe,Apparel,Jacket,Consumer,2,57.95,0.15,98.52,23.82
102061,2024-03-19,Europe,Electronics,Wireless Mouse,Corporate,2,85.7,0.15,145.68,38.71
101250,2024-03-19,Europe,Apparel,Cap,Consumer,1,16.52,0.0,16.52,6.75
102005,2024-03-19,North America,Home & Garden,Plant Pot,Consumer,6,38.24,0.2,183.54,62.69
100389,2024-03-19,Europe,Furniture,Office Chair,Consumer,7,187.48,0.15,1115.5,288.26
100186,2024-03-20,North America,Home & Garden,Wall Art,Consumer,7,23.99,0.15,142.75,51.62
100051,2024-03-20,Latin America,Home & Garden,Plant Pot,Consumer,6,37.6,0.05,214.31,99.48
100459,2024-03-21,Europe,Home & Garden,Garden Tool Set,Consumer,2,44.98,0.1,80.97,26.24
100718,2024-03-21,North America,Furniture,Desk Lamp,Corporate,6,194.21,0.2,932.22,303.79
101886,2024-03-21,Europe,Electronics,Bluetooth Speaker,Consumer,3,69.5,0.1,187.65,81.02
100082,2024-03-21,North America,Electronics,Wireless Mouse,Consumer,5,52.9,0.3,185.15,70.73
100772,2024-03-21,Europe,Office Supplies,Pen Set,Consumer,1,20.07,0.0,20.07,7.72
101941,2024-03-22,Europe,Office Supplies,Notebook Pack,Corporate,6,31.61,0.05,180.2,68.93
100920,2024-03-23,Asia Pacific,Home & Garden,Throw Blanket,Small Business,1,35.43,0.0,35.43,17.17
101611,2024-03-23,North America,Furniture,Standing Desk,Consumer,4,313.71,0.1,1129.35,295.49
101546,2024-03-23,Latin America,Furniture,Desk Lamp,Consumer,5,103.84,0.05,493.25,203.39
101390,2024-03-24,North America,Furniture,Standing Desk,Corporate,2,175.84,0.15,298.93,103.65
101781,2024-03-24,Europe,Office Supplies,Whiteboard,Consumer,5,23.19,0.0,115.95,49.72
100463,2024-03-24,Asia Pacific,Apparel,Running Shoes,Consumer,4,38.08,0.1,137.07,45.19
100798,2024-03-24,Europe,Home & Garden,Plant Pot,Consumer,2,49.14,0.0,98.27,42.13
100128,2024-03-25,North America,Furniture,Standing Desk,Consumer,7,333.1,0.0,2331.67,942.02
101851,2024-03-25,North America,Home & Garden,Plant Pot,Consumer,6,39.68,0.05,226.15,94.89
102020,2024-03-26,Europe,Apparel,Running Shoes,Consumer,6,19.67,0.05,112.13,32.24
101109,2024-03-27,Asia Pacific,Home & Garden,Candle Set,Consumer,7,35.02,0.0,245.17,72.86
101455,2024-03-27,Latin America,Home & Garden,Throw Blanket,Corporate,3,60.24,0.15,153.61,39.94
100150,2024-03-28,Middle East,Electronics,Laptop Sleeve,Small Business,7,101.15,0.1,637.23,267.58
101364,2024-03-28,Latin America,Office Supplies,Pen Set,Corporate,1,26.7,0.0,26.7,9.48
101720,2024-03-28,Asia Pacific,Furniture,Standing Desk,Consumer,1,137.88,0.15,117.2,44.86
100042,2024-03-28,Europe,Furniture,Standing Desk,Consumer,7,202.62,0.0,1418.31,544.39
102139,2024-03-29,Europe,Apparel,Running Shoes,Small Business,1,41.67,0.0,41.67,18.44
101180,2024-03-29,Asia Pacific,Office Supplies,Sticky Notes,Consumer,5,8.34,0.05,39.63,17.83
101678,2024-03-29,Europe,Furniture,Office Chair,Consumer,6,224.5,0.05,1279.63,572.21
100951,2024-03-29,North America,Home & Garden,Plant Pot,Consumer,5,48.7,0.0,243.48,120.47
101235,2024-03-29,Latin America,Office Supplies,Stapler,Consumer,1,23.83,0.0,23.83,6.78
100117,2024-03-30,Europe,Electronics,Laptop Sleeve,Consumer,6,69.07,0.0,414.4,130.74
101439,2024-03-30,Latin America,Furniture,Standing Desk,Consumer,5,242.8,0.05,1153.3,368.43
100937,2024-03-30,Europe,Apparel,Cap,Consumer,2,26.23,0.0,52.45,15.24
101389,2024-03-31,Europe,Furniture,Standing Desk,Consumer,3,131.85,0.1,356.0,129.97
100943,2024-03-31,Europe,Furniture,Filing Cabinet,Small Business,3,257.46,0.0,772.37,256.0
101242,2024-04-01,Europe,Apparel,Cap,Consumer,7,33.56,0.05,223.18,73.28
100474,2024-04-02,North America,Furniture,Filing Cabinet,Corporate,7,265.72,0.1,1674.03,441.75
102193,2024-04-02,Europe,Home & Garden,Garden Tool Set,Consumer,6,39.0,0.1,210.57,89.0
101191,2024-04-02,North America,Electronics,Headphones,Corporate,1,117.13,0.05,111.27,31.14
100149,2024-04-03,North America,Electronics,Smartwatch,Consumer,5,82.08,0.1,369.35,136.88
100605,2024-04-03,Europe,Home & Garden,Plant Pot,Small Business,4,67.17,0.1,241.82,73.35
101832,2024-04-04,Europe,Home & Garden,Wall Art,Corporate,7,37.43,0.2,209.6,60.4
102133,2024-04-04,Asia Pacific,Furniture,Filing Cabinet,Consumer,3,237.95,0.05,678.15,220.63
101123,2024-04-04,North America,Furniture,Office Chair,Corporate,3,302.73,0.0,908.2,351.6
100457,2024-04-04,Latin America,Home & Garden,Throw Blanket,Corporate,7,36.76,0.1,231.58,93.12
101699,2024-04-04,North America,Office Supplies,Whiteboard,Corporate,6,9.63,0.0,57.76,15.78
100629,2024-04-05,North America,Office Supplies,Stapler,Small Business,7,25.08,0.2,140.45,58.75
102177,2024-04-06,Europe,Office Supplies,Notebook Pack,Consumer,7,13.01,0.0,91.05,30.94
101079,2024-04-06,North America,Office Supplies,Sticky Notes,Corporate,6,18.6,0.15,94.87,22.74
